401 	 Q0 	 FBIS3-18024          	 0       	 1,922.7993 	 lucene
412 	 Q0 	 FR941027-2-00083     	 361     	 1,591.9053 	 lucene
412 	 Q0 	 FR941013-2-00125     	 362     	 1,591.4011 	 lucene
412 	 Q0 	 FR940511-2-00094     	 363     	 1,590.9724 	 lucene
412 	 Q0 	 FT922-1681           	 364     	 1,590.2294 	 lucene
412 	 Q0 	 FBIS3-43990          	 365     	 1,589.4537 	 lucene
412 	 Q0 	 FT944-1712           	 366     	 1,589.3510 	 lucene
412 	 Q0 	 FBIS4-61801          	 367     	 1,588.9578 	 lucene
412 	 Q0 	 FBIS4-16049          	 368     	 1,588.5497 	 lucene
412 	 Q0 	 FBIS4-53787          	 369     	 1,588.1494 	 lucene
412 	 Q0 	 FT943-12946          	 370     	 1,588.0526 	 lucene
412 	 Q0 	 FR940916-2-00121     	 371     	 1,587.6863 	 lucene
412 	 Q0 	 FR940816-2-00134     	 372     	 1,587.3956 	 lucene
412 	 Q0 	 LA092690-0036        	 373     	 1,586.6362 	 lucene
412 	 Q0 	 LA052689-0006        	 374     	 1,586.5590 	 lucene
412 	 Q0 	 FR940505-1-00147     	 375     	 1,586.3672 	 lucene
412 	 Q0 	 LA081690-0056        	 376     	 1,586.1318 	 lucene
412 	 Q0 	 FR940513-2-00089     	 377     	 1,586.0873 	 lucene
412 	 Q0 	 FR940826-0-00116     	 378     	 1,585.5106 	 lucene
412 	 Q0 	 LA071290-0087        	 379     	 1,585.1205 	 lucene
412 	 Q0 	 FBIS3-19625          	 380     	 1,585.1201 	 lucene
412 	 Q0 	 FT932-5082           	 381     	 1,584.4519 	 lucene
412 	 Q0 	 FBIS3-12129          	 382     	 1,584.3579 	 lucene
412 	 Q0 	 FT933-459            	 383     	 1,582.6708 	 lucene
412 	 Q0 	 LA072590-0152        	 384     	 1,580.6086 	 lucene
412 	 Q0 	 FBIS4-52844          	 385     	 1,579.2429 	 lucene
412 	 Q0 	 FR941017-2-00121     	 386     	 1,579.1105 	 lucene
412 	 Q0 	 FBIS3-58377          	 387     	 1,577.8546 	 lucene
412 	 Q0 	 FR940712-2-00109     	 388     	 1,577.7568 	 lucene
412 	 Q0 	 FR940907-1-00042     	 389     	 1,576.5908 	 lucene
412 	 Q0 	 FT944-5694           	 390     	 1,576.0669 	 lucene
412 	 Q0 	 FR940324-2-00135     	 391     	 1,575.2120 	 lucene
412 	 Q0 	 FBIS4-49766          	 392     	 1,574.9114 	 lucene
412 	 Q0 	 LA112590-0166        	 393     	 1,574.6519 	 lucene
412 	 Q0 	 FR941006-1-00016     	 394     	 1,574.3199 	 lucene
412 	 Q0 	 FBIS3-15177          	 395     	 1,573.8944 	 lucene
412 	 Q0 	 FT942-6193           	 396     	 1,573.8867 	 lucene
412 	 Q0 	 FBIS4-42560          	 397     	 1,573.2388 	 lucene
412 	 Q0 	 FR940620-2-00063     	 398     	 1,572.8613 	 lucene
412 	 Q0 	 FR941205-2-00104     	 399     	 1,572.7479 	 lucene
412 	 Q0 	 LA121789-0180        	 400     	 1,570.9591 	 lucene
412 	 Q0 	 FR940617-2-00163     	 401     	 1,570.8439 	 lucene
412 	 Q0 	 FBIS3-26367          	 402     	 1,570.1089 	 lucene
412 	 Q0 	 FR940831-2-00132     	 403     	 1,570.0649 	 lucene
412 	 Q0 	 FR940603-2-00137     	 404     	 1,569.8467 	 lucene
412 	 Q0 	 FBIS4-1982           	 405     	 1,569.2366 	 lucene
412 	 Q0 	 FBIS3-58875          	 406     	 1,569.2147 	 lucene
412 	 Q0 	 FT931-205            	 407     	 1,569.0660 	 lucene
412 	 Q0 	 LA102789-0006        	 408     	 1,568.0977 	 lucene
412 	 Q0 	 FT933-14664          	 409     	 1,568.0349 	 lucene
412 	 Q0 	 FR941110-2-00118     	 410     	 1,568.0265 	 lucene
412 	 Q0 	 LA070489-0071        	 411     	 1,567.9420 	 lucene
412 	 Q0 	 LA021489-0124        	 412     	 1,567.7893 	 lucene
412 	 Q0 	 FBIS3-31783          	 413     	 1,567.5645 	 lucene
412 	 Q0 	 FBIS3-8821           	 414     	 1,567.0950 	 lucene
412 	 Q0 	 FT931-1146           	 415     	 1,564.5770 	 lucene
412 	 Q0 	 FT932-4602           	 416     	 1,564.5546 	 lucene
412 	 Q0 	 FT922-10459          	 417     	 1,563.4886 	 lucene
412 	 Q0 	 FR940627-2-00136     	 418     	 1,563.2109 	 lucene
412 	 Q0 	 FR941031-2-00119     	 419     	 1,561.9414 	 lucene
412 	 Q0 	 FBIS4-35783          	 420     	 1,561.1558 	 lucene
412 	 Q0 	 FT944-12178          	 421     	 1,560.8284 	 lucene
412 	 Q0 	 FR940324-2-00137     	 422     	 1,560.5981 	 lucene
412 	 Q0 	 FT931-5407           	 423     	 1,560.0151 	 lucene
412 	 Q0 	 FBIS4-26038          	 424     	 1,559.7556 	 lucene
412 	 Q0 	 FBIS3-4164           	 425     	 1,559.3927 	 lucene
412 	 Q0 	 FR941006-2-00162     	 426     	 1,557.7996 	 lucene
412 	 Q0 	 FR940825-1-00145     	 427     	 1,557.3845 	 lucene
412 	 Q0 	 FR941006-2-00142     	 428     	 1,556.8171 	 lucene
412 	 Q0 	 FR940527-2-00093     	 429     	 1,555.4453 	 lucene
412 	 Q0 	 LA062490-0138        	 430     	 1,554.1198 	 lucene
412 	 Q0 	 FR941116-2-00091     	 431     	 1,553.8931 	 lucene
412 	 Q0 	 FT934-6443           	 432     	 1,553.3256 	 lucene
412 	 Q0 	 FBIS3-59227          	 433     	 1,552.4243 	 lucene
412 	 Q0 	 FR940822-2-00133     	 434     	 1,551.6328 	 lucene
412 	 Q0 	 FT944-9477           	 435     	 1,550.9580 	 lucene
412 	 Q0 	 FR940429-2-00115     	 436     	 1,550.7976 	 lucene
412 	 Q0 	 LA102889-0018        	 437     	 1,550.5151 	 lucene
412 	 Q0 	 FT942-6355           	 438     	 1,548.7701 	 lucene
412 	 Q0 	 FT924-10057          	 439     	 1,546.6678 	 lucene
412 	 Q0 	 LA030490-0103        	 440     	 1,546.5676 	 lucene
412 	 Q0 	 FBIS4-58683          	 441     	 1,545.9841 	 lucene
412 	 Q0 	 FR940216-2-00015     	 442     	 1,545.6066 	 lucene
412 	 Q0 	 FR940627-2-00137     	 443     	 1,545.3706 	 lucene
412 	 Q0 	 FT933-6334           	 444     	 1,544.8689 	 lucene
412 	 Q0 	 FBIS3-18878          	 445     	 1,544.7917 	 lucene
412 	 Q0 	 FR940617-2-00161     	 446     	 1,544.7288 	 lucene
412 	 Q0 	 FR941116-2-00112     	 447     	 1,544.6339 	 lucene
412 	 Q0 	 FR940711-2-00068     	 448     	 1,544.4058 	 lucene
412 	 Q0 	 FBIS3-45308          	 449     	 1,544.1772 	 lucene
412 	 Q0 	 FBIS4-42324          	 450     	 1,543.5732 	 lucene
412 	 Q0 	 FR940722-0-00004     	 451     	 1,542.1493 	 lucene
412 	 Q0 	 FBIS3-25833          	 452     	 1,542.1182 	 lucene
412 	 Q0 	 LA061390-0122        	 453     	 1,542.0605 	 lucene
412 	 Q0 	 FBIS3-19552          	 454     	 1,541.2378 	 lucene
412 	 Q0 	 LA060890-0188        	 455     	 1,539.7625 	 lucene
412 	 Q0 	 FR940912-0-00043     	 456     	 1,539.6700 	 lucene
412 	 Q0 	 FBIS4-65382          	 457     	 1,539.6471 	 lucene
412 	 Q0 	 FT944-4221           	 458     	 1,539.5602 	 lucene
412 	 Q0 	 FT933-6584           	 459     	 1,538.1505 	 lucene
412 	 Q0 	 FR940812-2-00262     	 460     	 1,537.8927 	 lucene
412 	 Q0 	 LA082690-0035        	 461     	 1,537.6167 	 lucene
412 	 Q0 	 FR941125-0-00009     	 462     	 1,537.1691 	 lucene
412 	 Q0 	 FBIS4-53552          	 463     	 1,537.0734 	 lucene
412 	 Q0 	 FBIS3-60738          	 464     	 1,537.0249 	 lucene
412 	 Q0 	 FBIS4-68233          	 465     	 1,535.9736 	 lucene
412 	 Q0 	 LA091689-0057        	 466     	 1,535.6870 	 lucene
412 	 Q0 	 LA121589-0014        	 467     	 1,535.6437 	 lucene
412 	 Q0 	 FR940217-2-00130     	 468     	 1,535.4812 	 lucene
412 	 Q0 	 FR940303-2-00085     	 469     	 1,535.4795 	 lucene
412 	 Q0 	 FR940831-2-00131     	 470     	 1,535.4451 	 lucene
412 	 Q0 	 FBIS4-2356           	 471     	 1,534.8608 	 lucene
412 	 Q0 	 FT923-3899           	 472     	 1,534.1083 	 lucene
412 	 Q0 	 LA030789-0074        	 473     	 1,534.1029 	 lucene
412 	 Q0 	 FBIS3-7956           	 474     	 1,533.3875 	 lucene
412 	 Q0 	 FBIS4-63048          	 475     	 1,532.9314 	 lucene
412 	 Q0 	 FR940222-2-00090     	 476     	 1,532.5330 	 lucene
412 	 Q0 	 FBIS4-42133          	 477     	 1,532.4690 	 lucene
412 	 Q0 	 FR940712-2-00108     	 478     	 1,532.1997 	 lucene
412 	 Q0 	 FR940525-2-00175     	 479     	 1,532.0908 	 lucene
412 	 Q0 	 FBIS4-5378           	 480     	 1,530.6965 	 lucene
412 	 Q0 	 FR941122-2-00122     	 481     	 1,530.6504 	 lucene
412 	 Q0 	 FT934-4088           	 482     	 1,529.9125 	 lucene
412 	 Q0 	 FBIS3-51540          	 483     	 1,529.6025 	 lucene
412 	 Q0 	 FT923-4477           	 484     	 1,529.2212 	 lucene
412 	 Q0 	 FR940516-2-00124     	 485     	 1,528.1829 	 lucene
412 	 Q0 	 LA021090-0091        	 486     	 1,527.6030 	 lucene
412 	 Q0 	 FT932-4612           	 487     	 1,527.3660 	 lucene
412 	 Q0 	 FT923-4361           	 488     	 1,527.2795 	 lucene
412 	 Q0 	 FT922-2818           	 489     	 1,526.8727 	 lucene
412 	 Q0 	 FBIS3-26719          	 490     	 1,526.8685 	 lucene
412 	 Q0 	 FR941011-2-00149     	 491     	 1,525.7687 	 lucene
412 	 Q0 	 FR940622-1-00022     	 492     	 1,525.0974 	 lucene
412 	 Q0 	 FT922-285            	 493     	 1,524.6632 	 lucene
412 	 Q0 	 LA091990-0054        	 494     	 1,524.5491 	 lucene
412 	 Q0 	 FR940826-2-00169     	 495     	 1,524.3252 	 lucene
412 	 Q0 	 FBIS3-9175           	 496     	 1,524.0524 	 lucene
412 	 Q0 	 FR941216-2-00178     	 497     	 1,523.3723 	 lucene
412 	 Q0 	 FT923-4416           	 498     	 1,523.2003 	 lucene
412 	 Q0 	 FR940303-0-00064     	 499     	 1,523.1550 	 lucene
412 	 Q0 	 FR940907-2-00120     	 500     	 1,522.7734 	 lucene
412 	 Q0 	 FR940825-1-00146     	 501     	 1,522.7626 	 lucene
412 	 Q0 	 FR940207-0-00005     	 502     	 1,522.4009 	 lucene
412 	 Q0 	 FT943-1678           	 503     	 1,521.9312 	 lucene
412 	 Q0 	 LA041790-0057        	 504     	 1,521.6793 	 lucene
412 	 Q0 	 FR940111-2-00007     	 505     	 1,520.0131 	 lucene
412 	 Q0 	 FR940907-1-00018     	 506     	 1,519.9343 	 lucene
412 	 Q0 	 FR940712-1-00018     	 507     	 1,519.1591 	 lucene
412 	 Q0 	 FR941007-1-00002     	 508     	 1,519.1228 	 lucene
412 	 Q0 	 FT922-5868           	 509     	 1,519.0684 	 lucene
412 	 Q0 	 FBIS4-49980          	 510     	 1,518.9875 	 lucene
412 	 Q0 	 LA100789-0153        	 511     	 1,518.9669 	 lucene
412 	 Q0 	 FBIS4-22048          	 512     	 1,518.8984 	 lucene
412 	 Q0 	 FBIS4-5837           	 513     	 1,518.8984 	 lucene
412 	 Q0 	 FBIS3-18318          	 514     	 1,518.6063 	 lucene
412 	 Q0 	 FR941117-0-00197     	 515     	 1,518.5059 	 lucene
412 	 Q0 	 FR941011-2-00147     	 516     	 1,518.4001 	 lucene
412 	 Q0 	 FR941206-1-00135     	 517     	 1,518.3374 	 lucene
412 	 Q0 	 LA041890-0141        	 518     	 1,517.9832 	 lucene
412 	 Q0 	 FR941116-2-00084     	 519     	 1,516.9486 	 lucene
412 	 Q0 	 LA110889-0124        	 520     	 1,516.5741 	 lucene
412 	 Q0 	 FBIS3-1833           	 521     	 1,516.3950 	 lucene
412 	 Q0 	 FBIS3-13706          	 522     	 1,516.1720 	 lucene
412 	 Q0 	 FR940105-2-00120     	 523     	 1,516.1505 	 lucene
412 	 Q0 	 FT944-14298          	 524     	 1,516.1116 	 lucene
412 	 Q0 	 LA121590-0049        	 525     	 1,515.7732 	 lucene
412 	 Q0 	 FBIS3-10142          	 526     	 1,515.1807 	 lucene
412 	 Q0 	 FBIS3-58876          	 527     	 1,515.1124 	 lucene
412 	 Q0 	 FT944-1506           	 528     	 1,515.0022 	 lucene
412 	 Q0 	 FR940513-0-00037     	 529     	 1,514.9073 	 lucene
412 	 Q0 	 FBIS4-58616          	 530     	 1,514.3201 	 lucene
412 	 Q0 	 FR940907-1-00011     	 531     	 1,513.7300 	 lucene
412 	 Q0 	 FR941116-0-00072     	 532     	 1,513.5304 	 lucene
412 	 Q0 	 FR940812-0-00037     	 533     	 1,513.3881 	 lucene
412 	 Q0 	 LA123089-0085        	 534     	 1,513.3239 	 lucene
412 	 Q0 	 FBIS3-40077          	 535     	 1,513.2588 	 lucene
412 	 Q0 	 FT924-2717           	 536     	 1,513.1057 	 lucene
412 	 Q0 	 FBIS3-12711          	 537     	 1,512.3093 	 lucene
412 	 Q0 	 FT924-14627          	 538     	 1,511.7760 	 lucene
412 	 Q0 	 FR941103-2-00141     	 539     	 1,511.4630 	 lucene
412 	 Q0 	 FR940324-2-00132     	 540     	 1,511.1588 	 lucene
412 	 Q0 	 FBIS3-53838          	 541     	 1,510.8094 	 lucene
412 	 Q0 	 FBIS3-53913          	 542     	 1,510.8094 	 lucene
412 	 Q0 	 FR941130-1-00029     	 543     	 1,510.7891 	 lucene
412 	 Q0 	 FR940217-2-00129     	 544     	 1,510.7328 	 lucene
412 	 Q0 	 FT934-4496           	 545     	 1,510.4537 	 lucene
412 	 Q0 	 FT942-14370          	 546     	 1,510.2777 	 lucene
412 	 Q0 	 FR940817-1-00060     	 547     	 1,509.7773 	 lucene
412 	 Q0 	 FR940303-0-00065     	 548     	 1,509.7256 	 lucene
412 	 Q0 	 FR940603-2-00097     	 549     	 1,508.6067 	 lucene
412 	 Q0 	 FBIS3-7760           	 550     	 1,508.6057 	 lucene
412 	 Q0 	 FT932-11540          	 551     	 1,508.3491 	 lucene
412 	 Q0 	 FBIS3-44742          	 552     	 1,508.3453 	 lucene
412 	 Q0 	 FT922-8404           	 553     	 1,507.5466 	 lucene
412 	 Q0 	 FR940406-0-00058     	 554     	 1,507.2949 	 lucene
412 	 Q0 	 FBIS3-41606          	 555     	 1,506.2362 	 lucene
412 	 Q0 	 FR940426-1-00026     	 556     	 1,506.1187 	 lucene
412 	 Q0 	 FR940223-1-00038     	 557     	 1,504.9436 	 lucene
412 	 Q0 	 FT933-3476           	 558     	 1,504.8765 	 lucene
412 	 Q0 	 FR941102-1-00004     	 559     	 1,504.2612 	 lucene
412 	 Q0 	 LA121590-0085        	 560     	 1,503.7822 	 lucene
412 	 Q0 	 FBIS4-44996          	 561     	 1,503.2936 	 lucene
412 	 Q0 	 FT931-2115           	 562     	 1,503.1952 	 lucene
412 	 Q0 	 LA112089-0085        	 563     	 1,503.1105 	 lucene
412 	 Q0 	 FR940119-2-00091     	 564     	 1,502.4673 	 lucene
412 	 Q0 	 FR940228-2-00110     	 565     	 1,502.0863 	 lucene
412 	 Q0 	 FR941230-0-00035     	 566     	 1,501.8647 	 lucene
412 	 Q0 	 FR940705-2-00221     	 567     	 1,501.3508 	 lucene
412 	 Q0 	 FBIS3-55225          	 568     	 1,501.2731 	 lucene
412 	 Q0 	 FBIS4-33806          	 569     	 1,500.9417 	 lucene
412 	 Q0 	 FBIS3-7398           	 570     	 1,500.9137 	 lucene
412 	 Q0 	 LA080289-0020        	 571     	 1,500.8745 	 lucene
412 	 Q0 	 FR940325-1-00017     	 572     	 1,500.8442 	 lucene
412 	 Q0 	 FR940324-2-00136     	 573     	 1,500.3612 	 lucene
412 	 Q0 	 FBIS4-2715           	 574     	 1,500.2557 	 lucene
412 	 Q0 	 FR941017-2-00056     	 575     	 1,500.0695 	 lucene
412 	 Q0 	 LA120689-0032        	 576     	 1,499.3538 	 lucene
412 	 Q0 	 LA090189-0058        	 577     	 1,499.0129 	 lucene
412 	 Q0 	 FR940512-1-00021     	 578     	 1,498.9243 	 lucene
412 	 Q0 	 FBIS4-50105          	 579     	 1,498.6010 	 lucene
412 	 Q0 	 FBIS3-23336          	 580     	 1,498.5826 	 lucene
412 	 Q0 	 FBIS3-31376          	 581     	 1,497.9066 	 lucene
412 	 Q0 	 LA032089-0110        	 582     	 1,497.7968 	 lucene
412 	 Q0 	 FBIS3-35594          	 583     	 1,497.7200 	 lucene
412 	 Q0 	 FT923-13211          	 584     	 1,497.4438 	 lucene
412 	 Q0 	 FR941213-2-00054     	 585     	 1,497.2976 	 lucene
412 	 Q0 	 FR940620-1-00113     	 586     	 1,496.8828 	 lucene
412 	 Q0 	 FT932-17464          	 587     	 1,496.7395 	 lucene
412 	 Q0 	 FBIS4-45963          	 588     	 1,496.2155 	 lucene
412 	 Q0 	 FBIS4-62428          	 589     	 1,496.2155 	 lucene
412 	 Q0 	 FR940128-2-00025     	 590     	 1,496.0244 	 lucene
412 	 Q0 	 LA040589-0016        	 591     	 1,495.9475 	 lucene
412 	 Q0 	 FR940505-1-00136     	 592     	 1,495.9136 	 lucene
412 	 Q0 	 FBIS3-1950           	 593     	 1,495.7799 	 lucene
412 	 Q0 	 FBIS3-11589          	 594     	 1,495.5283 	 lucene
412 	 Q0 	 FT922-6037           	 595     	 1,495.1234 	 lucene
412 	 Q0 	 LA032490-0125        	 596     	 1,494.9326 	 lucene
412 	 Q0 	 FR940817-2-00192     	 597     	 1,494.9130 	 lucene
412 	 Q0 	 FR940919-0-00026     	 598     	 1,494.6532 	 lucene
412 	 Q0 	 FBIS4-33802          	 599     	 1,494.4550 	 lucene
412 	 Q0 	 FBIS4-51166          	 600     	 1,493.7789 	 lucene
412 	 Q0 	 FT924-13920          	 601     	 1,493.6221 	 lucene
412 	 Q0 	 FBIS3-19119          	 602     	 1,493.4706 	 lucene
412 	 Q0 	 FT943-8121           	 603     	 1,493.2025 	 lucene
412 	 Q0 	 FT921-11658          	 604     	 1,492.9631 	 lucene
412 	 Q0 	 FBIS3-23078          	 605     	 1,492.5078 	 lucene
412 	 Q0 	 FBIS3-12367          	 606     	 1,492.5078 	 lucene
412 	 Q0 	 FBIS3-4871           	 607     	 1,492.4169 	 lucene
412 	 Q0 	 FR940906-2-00013     	 608     	 1,492.1001 	 lucene
412 	 Q0 	 FBIS4-50800          	 609     	 1,491.9990 	 lucene
412 	 Q0 	 FBIS3-40110          	 610     	 1,491.4105 	 lucene
412 	 Q0 	 FR940811-2-00132     	 611     	 1,491.3849 	 lucene
412 	 Q0 	 FR940707-2-00203     	 612     	 1,491.3849 	 lucene
412 	 Q0 	 FT942-4986           	 613     	 1,491.0017 	 lucene
412 	 Q0 	 FBIS3-60764          	 614     	 1,490.8754 	 lucene
412 	 Q0 	 FR940907-1-00009     	 615     	 1,489.2201 	 lucene
412 	 Q0 	 FT922-565            	 616     	 1,488.7283 	 lucene
412 	 Q0 	 FBIS3-46116          	 617     	 1,488.2449 	 lucene
412 	 Q0 	 LA060790-0057        	 618     	 1,487.1400 	 lucene
412 	 Q0 	 FBIS4-3478           	 619     	 1,486.8778 	 lucene
412 	 Q0 	 FR940203-2-00099     	 620     	 1,485.9078 	 lucene
412 	 Q0 	 LA080790-0159        	 621     	 1,485.8175 	 lucene
412 	 Q0 	 LA061890-0007        	 622     	 1,485.7935 	 lucene
412 	 Q0 	 FBIS4-20733          	 623     	 1,485.3901 	 lucene
412 	 Q0 	 FT921-9765           	 624     	 1,484.8689 	 lucene
412 	 Q0 	 FBIS4-42687          	 625     	 1,484.2798 	 lucene
412 	 Q0 	 FR940224-2-00155     	 626     	 1,484.2732 	 lucene
412 	 Q0 	 FBIS3-45599          	 627     	 1,483.1116 	 lucene
412 	 Q0 	 FR941216-2-00177     	 628     	 1,482.9169 	 lucene
412 	 Q0 	 FBIS3-9266           	 629     	 1,482.6188 	 lucene
412 	 Q0 	 FR940302-1-00031     	 630     	 1,482.1193 	 lucene
412 	 Q0 	 LA112089-0086        	 631     	 1,481.9454 	 lucene
412 	 Q0 	 FT922-6662           	 632     	 1,481.3375 	 lucene
412 	 Q0 	 FT932-1899           	 633     	 1,481.3027 	 lucene
412 	 Q0 	 LA061289-0042        	 634     	 1,481.1101 	 lucene
412 	 Q0 	 FBIS3-42873          	 635     	 1,481.0338 	 lucene
412 	 Q0 	 FT924-2135           	 636     	 1,479.6042 	 lucene
412 	 Q0 	 FBIS4-7050           	 637     	 1,479.5154 	 lucene
412 	 Q0 	 FBIS3-58580          	 638     	 1,479.4044 	 lucene
412 	 Q0 	 FBIS3-44589          	 639     	 1,479.2987 	 lucene
412 	 Q0 	 FR940622-2-00053     	 640     	 1,479.0026 	 lucene
412 	 Q0 	 FBIS3-9944           	 641     	 1,478.7589 	 lucene
412 	 Q0 	 FBIS3-19156          	 642     	 1,478.5635 	 lucene
412 	 Q0 	 FT942-3131           	 643     	 1,478.0909 	 lucene
412 	 Q0 	 FBIS4-34075          	 644     	 1,477.9390 	 lucene
412 	 Q0 	 LA052390-0126        	 645     	 1,477.6259 	 lucene
412 	 Q0 	 FBIS3-30344          	 646     	 1,477.2416 	 lucene
412 	 Q0 	 FBIS4-64516          	 647     	 1,476.7166 	 lucene
412 	 Q0 	 FBIS4-64780          	 648     	 1,476.3291 	 lucene
412 	 Q0 	 FR941222-0-00038     	 649     	 1,476.1592 	 lucene
412 	 Q0 	 FBIS4-60312          	 650     	 1,476.0835 	 lucene
412 	 Q0 	 FR941031-2-00116     	 651     	 1,475.7389 	 lucene
412 	 Q0 	 LA091789-0215        	 652     	 1,475.4052 	 lucene
412 	 Q0 	 FR940613-0-00132     	 653     	 1,475.3936 	 lucene
412 	 Q0 	 FBIS3-60860          	 654     	 1,474.1425 	 lucene
412 	 Q0 	 FR940302-1-00035     	 655     	 1,473.6931 	 lucene
412 	 Q0 	 FR941031-2-00118     	 656     	 1,473.2549 	 lucene
412 	 Q0 	 FBIS4-46618          	 657     	 1,472.6964 	 lucene
412 	 Q0 	 FR940722-0-00149     	 658     	 1,472.5752 	 lucene
412 	 Q0 	 FBIS4-58679          	 659     	 1,472.3018 	 lucene
412 	 Q0 	 FBIS4-56099          	 660     	 1,470.8501 	 lucene
412 	 Q0 	 FBIS3-18657          	 661     	 1,469.9039 	 lucene
412 	 Q0 	 FBIS3-44219          	 662     	 1,469.7808 	 lucene
412 	 Q0 	 LA111689-0113        	 663     	 1,469.4480 	 lucene
412 	 Q0 	 FR941005-1-00027     	 664     	 1,469.3062 	 lucene
412 	 Q0 	 FR940722-2-00115     	 665     	 1,469.1720 	 lucene
412 	 Q0 	 LA071890-0074        	 666     	 1,468.8176 	 lucene
412 	 Q0 	 LA112590-0161        	 667     	 1,468.6246 	 lucene
412 	 Q0 	 FR940805-1-00028     	 668     	 1,468.4316 	 lucene
412 	 Q0 	 FT943-8889           	 669     	 1,468.0416 	 lucene
412 	 Q0 	 LA090189-0134        	 670     	 1,467.5719 	 lucene
412 	 Q0 	 FT941-4490           	 671     	 1,467.4056 	 lucene
412 	 Q0 	 FBIS4-65268          	 672     	 1,467.1156 	 lucene
412 	 Q0 	 LA081490-0122        	 673     	 1,467.0725 	 lucene
412 	 Q0 	 FBIS3-26993          	 674     	 1,467.0220 	 lucene
412 	 Q0 	 FBIS4-37539          	 675     	 1,466.9634 	 lucene
412 	 Q0 	 FBIS4-26883          	 676     	 1,466.9498 	 lucene
412 	 Q0 	 FR941219-1-00012     	 677     	 1,466.7493 	 lucene
412 	 Q0 	 FBIS4-1794           	 678     	 1,466.4166 	 lucene
412 	 Q0 	 FR941012-2-00200     	 679     	 1,466.3445 	 lucene
412 	 Q0 	 LA071590-0077        	 680     	 1,465.9722 	 lucene
412 	 Q0 	 FBIS4-30725          	 681     	 1,465.9333 	 lucene
412 	 Q0 	 FT931-3610           	 682     	 1,465.8409 	 lucene
412 	 Q0 	 FR941213-2-00069     	 683     	 1,465.3917 	 lucene
412 	 Q0 	 FBIS3-27982          	 684     	 1,465.3376 	 lucene
412 	 Q0 	 FBIS3-46470          	 685     	 1,465.2181 	 lucene
412 	 Q0 	 FBIS4-43233          	 686     	 1,464.7489 	 lucene
412 	 Q0 	 LA030489-0017        	 687     	 1,463.4701 	 lucene
412 	 Q0 	 FT931-7739           	 688     	 1,463.0999 	 lucene
412 	 Q0 	 FR940722-2-00114     	 689     	 1,463.0862 	 lucene
412 	 Q0 	 FBIS4-30973          	 690     	 1,462.9373 	 lucene
412 	 Q0 	 FBIS4-3370           	 691     	 1,462.7446 	 lucene
412 	 Q0 	 FBIS3-26834          	 692     	 1,462.5450 	 lucene
412 	 Q0 	 FBIS3-24111          	 693     	 1,462.4941 	 lucene
412 	 Q0 	 FR940613-1-00045     	 694     	 1,462.1869 	 lucene
412 	 Q0 	 FT922-7220           	 695     	 1,461.7560 	 lucene
412 	 Q0 	 FT934-13404          	 696     	 1,461.6809 	 lucene
